#	X(I)	Y(X)	Y'(X)	
Model	ARR_DATA(I)	Integral(3.602,3.420)		
298	120837.908	11760.690	0.000	
299	121569.150	11766.315	0.000	
300	122376.063	11769.281	0.000	
301	123111.937	11742.336	0.000	
302	123923.945	11738.697	0.000	
303	124664.451	11736.957	0.000	
304	125481.556	11721.517	0.000	
305	126226.694	11695.113	0.000	
306	127048.894	11703.559	0.000	
307	127873.763	11670.606	0.000	
308	128701.301	11732.133	0.000	
309	129455.924	11671.971	0.000	
310	130288.557	11704.707	0.000	
311	131123.860	11705.653	0.000	
312	131961.832	11659.200	0.000	
313	132802.473	11637.607	0.000	
314	133645.782	11693.479	0.000	
315	134491.761	11665.799	0.000	
316	135340.409	11636.544	0.000	
317	136191.727	11696.685	0.000	
318	137045.713	11643.889	0.000	
319	137902.368	11646.507	0.000	
320	138761.693	11663.514	0.000	
321	139623.686	11653.734	0.000	
322	140488.349	11615.065	0.000	
323	141434.661	11620.689	0.000	
324	142304.904	11622.600	0.000	
325	143177.817	11620.456	0.000	
326	144133.129	11590.242	0.000	
327	145011.622	11665.193	0.000	
328	145892.785	11609.219	0.000	
329	146857.097	11574.308	0.000	
330	147743.840	11580.737	0.000	
331	148714.240	11580.516	0.000	
332	149606.564	11580.932	0.000	
333	150583.053	11607.500	0.000	
334	151562.718	11518.778	0.000	
335	152463.534	11588.740	0.000	
336	153449.287	11494.463	0.000	
337	154438.217	11579.607	0.000	
338	155430.322	11501.596	0.000	
339	156425.605	11502.501	0.000	
340	157340.737	11499.179	0.000	
341	158342.108	11506.284	0.000	
342	159346.655	11502.741	0.000	
343	160354.378	11503.353	0.000	
344	161365.278	11473.608	0.000	
345	162379.354	11488.132	0.000	
346	163396.607	11448.705	0.000	
347	164417.036	11457.856	0.000	
348	165526.085	11490.745	0.000	
349	166553.132	11469.308	0.000	
350	167583.355	11451.987	0.000	
351	168616.755	11441.190	0.000	
352	169739.855	11446.835	0.000	
353	170779.872	11439.141	0.000	
354	171823.066	11448.254	0.000	
355	172956.777	11440.805	0.000	
356	174006.588	11408.746	0.000	
357	175147.468	11395.355	0.000	
358	176203.897	11392.036	0.000	
359	177351.945	11370.044	0.000	
360	178503.722	11366.733	0.000	
361	179570.210	11358.771	0.000	
362	180729.155	11376.626	0.000	
363	181891.829	11405.887	0.000	
364	183058.231	11316.041	0.000	
365	184228.360	11387.980	0.000	
366	185311.789	11346.118	0.000	
367	186489.087	11308.419	0.000	
368	187670.114	11326.384	0.000	
369	188854.868	11281.873	0.000	
370	190043.350	11295.200	0.000	
371	191235.561	11320.008	0.000	
372	192523.648	11265.625	0.000	
373	193723.601	11270.705	0.000	
374	194927.282	11244.808	0.000	
375	196134.690	11263.183	0.000	
376	197345.826	11243.333	0.000	
377	198654.296	11219.948	0.000	
378	199873.175	11241.061	0.000	
379	201189.983	11237.867	0.000	
380	202416.605	11210.820	0.000	
381	203741.751	11193.006	0.000	
382	204976.115	11203.992	0.000	
383	206309.599	11192.785	0.000	
384	207551.706	11174.098	0.000	
385	208893.528	11176.761	0.000	
386	210239.674	11168.735	0.000	
387	211493.538	11133.568	0.000	
388	212848.022	11202.168	0.000	
389	214206.829	11144.656	0.000	
390	215569.960	11126.569	0.000	
391	216937.414	11152.759	0.000	
392	218309.192	11041.733	0.000	
393	219685.294	11107.922	0.000	
394	221065.719	11095.413	0.000	
395	222450.467	11079.958	0.000	
396	223839.539	11076.050	0.000	
397	225232.934	11124.851	0.000	
398	226730.655	11052.279	0.000	
399	228133.006	11066.275	0.000	
400	229539.681	11020.697	0.000	
401	231051.630	11040.810	0.000	
402	232467.260	11005.582	0.000	
403	233988.805	11004.591	0.000	
404	235413.391	10981.505	0.000	
405	236944.531	11006.121	0.000	
406	238378.073	10995.799	0.000	
407	239918.808	10997.980	0.000	
408	241464.507	10949.957	0.000	
409	242911.637	10948.342	0.000	
410	244466.931	10923.626	0.000	
411	246027.188	10936.356	0.000	
412	247592.408	10942.953	0.000	
413	249162.592	10879.839	0.000	
414	250737.739	10912.858	0.000	
415	252317.849	10885.706	0.000	
416	253902.922	10877.652	0.000	
417	255492.958	10858.698	0.000	
418	257087.958	10860.646	0.000	
419	258687.920	10827.248	0.000	
420	260397.937	10849.357	0.000	
421	262008.150	10836.145	0.000	
422	263623.327	10846.364	0.000	
423	265353.753	10804.128	0.000	
424	266979.194	10801.307	0.000	
425	268720.581	10774.426	0.000	
426	270356.285	10780.260	0.000	
427	272103.316	10788.887	0.000	
428	273749.267	10731.871	0.000	
429	275512.560	10782.614	0.000	
430	277276.145	10757.609	0.000	
431	279050.742	10767.498	0.000	
432	280831.000	10724.685	0.000	
433	282503.101	10721.179	0.000	
434	284288.883	10729.175	0.000	
435	286085.746	10701.454	0.000	
436	287882.798	10687.003	0.000	
437	289806.222	10676.527	0.000	
438	291614.904	10648.790	0.000	
439	293434.735	10647.773	0.000	
440	295254.687	10635.266	0.000	
441	297085.823	10639.057	0.000	
442	299034.122	10613.736	0.000	
443	300876.922	10617.893	0.000	
444	302837.593	10555.235	0.000	
445	304692.057	10601.346	0.000	
446	306665.100	10590.625	0.000	
447	308525.565	10521.042	0.000	
448	310516.642	10546.391	0.000	
449	312508.424	10547.169	0.000	
450	314506.572	10508.384	0.000	
